id,log_feature,volume
513,FT 56,2
514,FT 203,2
514,FT 80,1
515,FT 203,2
516,FT 74,17
516,FT 201,7
516,FT 82,4
517,FT 80,8
518,FT 196,17
518,FT 196,18
519,FT 74,18
519,FT 80,1
519,FT 203,2
519,FT 82,6
520,FT 201,1
520,FT 196,22
521,FT 203,2
521,FT 82,2
521,FT 80,4
521,FT 201,6
522,FT 74,22
522,FT 80,2
522,FT 201,1
523,FT 203,6
524,FT 82,12
524,FT 68,1
525,FT 82,2
525,FT 201,3
525,FT 80,6
525,FT 196,1
525,FT 82,26
525,FT 203,22
525,FT 74,1
526,FT 68,1
526,FT 203,6
526,FT 201,7
527,FT 82,8
527,FT 80,11
528,FT 80,6
528,FT 82,6
529,FT 203,1
529,FT 74,1
530,FT 196,1
530,FT 203,18
531,FT 82,20
531,FT 203,16
531,FT 74,1
531,FT 196,1
532,FT 82,52
532,FT 80,2
532,FT 82,24
532,FT 201,4
533,FT 203,9
534,FT 80,3
534,FT 203,15
534,FT 82,48
534,FT 82,12
534,FT 203,7
534,FT 80,2
535,FT 201,2
536,FT 82,27
536,FT 80,2
536,FT 203,20
536,FT 82,1
537,FT 82,4
537,FT 203,9
537,FT 82,16
537,FT 80,2
537,FT 203,4
537,FT 82,35
538,FT 203,1
538,FT 82,10
539,FT 82,3
539,FT 203,3
540,FT 82,4
541,FT 201,1
541,FT 82,4
542,FT 203,3
542,FT 80,5
542,FT 203,10
543,FT 82,43
544,FT 203,5
544,FT 80,24
545,FT 82,11
546,FT 201,2
546,FT 80,9
547,FT 203,24
547,FT 201,13
548,FT 82,28
548,FT 82,15
548,FT 203,7
548,FT 82,66
549,FT 203,30
549,FT 219,1
549,FT 203,4
549,FT 82,4
550,FT 134,1
550,FT 201,6
551,FT 80,15
551,FT 82,11
552,FT 203,7
552,FT 203,2
552,FT 82,6
552,FT 139,1
552,FT 201,38
553,FT 43,1
553,FT 8,4
554,FT 2,1
554,FT 68,14
554,FT 82,8
554,FT 158,1
555,FT 141,4
555,FT 137,1
555,FT 80,24
555,FT 5,1
556,FT 203,5
556,FT 203,33
556,FT 8,2
556,FT 141,2
556,FT 68,13
556,FT 139,1
557,FT 201,15
557,FT 80,2
557,FT 82,64
557,FT 80,2
557,FT 82,8
557,FT 203,6
557,FT 82,2
557,FT 203,2
557,FT 82,2
557,FT 203,5
558,FT 82,18
558,FT 80,1
559,FT 82,24
559,FT 203,1
559,FT 201,1
559,FT 82,23
559,FT 203,2
559,FT 82,10
560,FT 203,11
560,FT 82,2
560,FT 172,1
561,FT 201,1
561,FT 201,1
562,FT 80,1
562,FT 203,5
563,FT 82,8
563,FT 203,10
563,FT 82,33
563,FT 82,6
563,FT 80,1
563,FT 82,18
564,FT 203,5
565,FT 82,12
565,FT 203,3
565,FT 82,67
565,FT 203,4
566,FT 201,20
566,FT 74,7
566,FT 82,76
566,FT 80,15
566,FT 196,6
566,FT 82,21
566,FT 80,4
566,FT 203,18
567,FT 68,2
567,FT 82,10
568,FT 203,4
569,FT 196,1
569,FT 82,4
570,FT 203,3
570,FT 74,1
570,FT 196,2
571,FT 74,2
571,FT 82,1
572,FT 82,4
572,FT 203,2
572,FT 82,16
573,FT 203,1
573,FT 203,1
574,FT 82,60
574,FT 82,4
574,FT 203,4
574,FT 203,3
575,FT 82,6
575,FT 82,8
576,FT 82,30
576,FT 203,27
576,FT 80,2
577,FT 82,28
577,FT 80,5
578,FT 74,1
578,FT 196,1
579,FT 82,2
579,FT 82,28
580,FT 80,1
580,FT 203,1
581,FT 82,5
581,FT 203,6
582,FT 82,13
582,FT 74,1
583,FT 196,1
583,FT 80,10
584,FT 201,1
584,FT 82,6
584,FT 74,6
584,FT 196,8
584,FT 82,122
584,FT 203,15
584,FT 203,4
584,FT 201,2
584,FT 82,12
584,FT 80,10
584,FT 80,2
584,FT 203,7
584,FT 82,19
584,FT 82,5
584,FT 82,6
584,FT 201,2
584,FT 203,8
585,FT 80,10
585,FT 82,51
586,FT 201,1
586,FT 203,7
586,FT 82,8
586,FT 203,4
587,FT 82,11
588,FT 203,1
588,FT 82,18
589,FT 201,1
589,FT 80,1
590,FT 82,12
590,FT 80,4
591,FT 74,1
592,FT 74,1
592,FT 82,4
593,FT 82,64
594,FT 203,9
595,FT 201,1
596,FT 80,1
596,FT 82,36
596,FT 203,26
596,FT 203,2
596,FT 80,4
596,FT 74,3
597,FT 196,2
597,FT 82,12
597,FT 203,2
597,FT 82,5
597,FT 82,7
597,FT 203,4
598,FT 82,43
598,FT 203,38
598,FT 82,2
598,FT 74,12
598,FT 80,1
598,FT 201,1
598,FT 80,5
598,FT 203,3
598,FT 82,26
598,FT 203,5
598,FT 82,6
598,FT 82,16
598,FT 203,8
598,FT 203,10
598,FT 82,24
598,FT 203,6
599,FT 82,14
599,FT 82,5
600,FT 203,2
600,FT 80,2
601,FT 80,3
601,FT 82,2
601,FT 196,9
601,FT 80,1
602,FT 74,9
602,FT 203,2
602,FT 82,18
602,FT 80,8
602,FT 203,4
602,FT 82,12
603,FT 203,4
603,FT 82,8
603,FT 196,1
604,FT 82,8
604,FT 203,4
604,FT 74,1
604,FT 82,14
605,FT 203,2
605,FT 82,34
606,FT 203,32
606,FT 82,12
606,FT 203,8
606,FT 203,2
606,FT 82,8
607,FT 82,10
607,FT 80,1
608,FT 203,2
608,FT 82,4
608,FT 80,5
608,FT 82,8
608,FT 201,1
608,FT 203,2
609,FT 82,12
609,FT 203,1
610,FT 203,25
610,FT 82,36
611,FT 80,1
611,FT 203,6
612,FT 201,2
612,FT 80,2
613,FT 82,9
613,FT 82,6
613,FT 203,4
614,FT 203,6
614,FT 82,6
614,FT 203,22
614,FT 82,72
614,FT 203,2
614,FT 82,60
614,FT 80,1
614,FT 203,1
614,FT 82,11
614,FT 80,8
615,FT 2,1
615,FT 201,6
615,FT 203,2
615,FT 137,1
616,FT 82,2
617,FT 82,72
617,FT 203,36
618,FT 203,2
619,FT 82,74
619,FT 203,1
620,FT 82,8
621,FT 82,66
622,FT 203,54
622,FT 201,1
622,FT 80,2
622,FT 82,34
623,FT 82,22
623,FT 80,10
623,FT 203,7
623,FT 201,1
624,FT 196,1
624,FT 203,22
625,FT 82,29
625,FT 74,1
626,FT 82,17
626,FT 203,5
626,FT 74,1
626,FT 80,2
626,FT 196,1
626,FT 203,3
626,FT 82,14
626,FT 80,4
627,FT 201,2
627,FT 82,28
627,FT 203,6
627,FT 82,8
627,FT 82,10
627,FT 80,4
628,FT 203,9
628,FT 201,3
629,FT 82,15
629,FT 80,14
629,FT 230,10
629,FT 228,9
630,FT 313,1
630,FT 227,2
631,FT 308,8
631,FT 310,10
631,FT 312,4
631,FT 232,2
632,FT 307,2
632,FT 315,1
633,FT 233,1
633,FT 235,52
633,FT 310,6
633,FT 228,6
633,FT 308,7
633,FT 230,6
633,FT 315,53
634,FT 234,1
635,FT 310,14
635,FT 315,6
635,FT 314,1
635,FT 228,14
636,FT 308,14
636,FT 230,14
637,FT 235,7
638,FT 308,6
638,FT 228,6
638,FT 310,6
638,FT 230,6
638,FT 308,3
638,FT 228,4
638,FT 230,6
638,FT 310,5
638,FT 312,1
638,FT 232,1
638,FT 230,14
638,FT 310,14
638,FT 228,8
639,FT 232,3
639,FT 308,8
639,FT 312,3
639,FT 308,19
639,FT 232,1
639,FT 310,25
639,FT 234,2
640,FT 230,26
641,FT 312,1
641,FT 228,19
641,FT 314,2
641,FT 230,1
642,FT 310,1
643,FT 301,1
643,FT 308,1
643,FT 134,1
644,FT 219,1
644,FT 228,1
645,FT 230,26
645,FT 310,23
645,FT 228,15
645,FT 235,1
646,FT 308,14
646,FT 233,1
646,FT 310,32
647,FT 228,17
647,FT 308,17
648,FT 230,31
648,FT 232,1
648,FT 312,1
648,FT 230,18
648,FT 308,11
649,FT 228,10
649,FT 315,1
649,FT 313,1
649,FT 310,19
649,FT 310,1
649,FT 308,1
650,FT 313,1
650,FT 235,1
651,FT 233,1
651,FT 315,1
651,FT 230,1
651,FT 228,1
652,FT 234,1
652,FT 232,3
652,FT 312,3
652,FT 313,5
652,FT 233,5
652,FT 235,2
652,FT 229,1
652,FT 309,1
652,FT 310,2
652,FT 315,2
653,FT 228,2
653,FT 307,2
653,FT 227,2
653,FT 314,1
653,FT 230,2
653,FT 308,2
653,FT 232,3
653,FT 230,2
653,FT 312,3
653,FT 308,3
653,FT 228,3
653,FT 229,1
653,FT 310,2
653,FT 309,1
654,FT 310,2
654,FT 232,2
655,FT 230,2
655,FT 308,2
656,FT 312,2
656,FT 233,1
657,FT 228,2
657,FT 235,1
657,FT 235,88
657,FT 230,5
658,FT 313,1
659,FT 228,5
659,FT 315,94
660,FT 310,5
660,FT 233,1
660,FT 308,5
660,FT 310,3
660,FT 235,172
660,FT 315,183
660,FT 232,1
661,FT 312,1
661,FT 230,3
661,FT 228,3
661,FT 308,3
661,FT 315,12
661,FT 235,12
661,FT 230,5
661,FT 233,1
661,FT 232,3
661,FT 308,5
661,FT 315,16
661,FT 313,1
661,FT 312,4
661,FT 229,1
661,FT 228,5
661,FT 310,5
661,FT 309,1
661,FT 235,17
662,FT 313,1
662,FT 230,1
663,FT 310,1
664,FT 228,1
664,FT 315,1
664,FT 308,1
665,FT 227,1
665,FT 312,1
666,FT 232,1
666,FT 307,1
666,FT 232,1
666,FT 307,1
666,FT 312,1
666,FT 228,5
667,FT 313,1
667,FT 308,5
668,FT 234,1
668,FT 314,1
669,FT 235,1
669,FT 233,1
670,FT 310,5
670,FT 230,5
670,FT 315,1
671,FT 310,3
671,FT 235,1
672,FT 315,1
672,FT 312,2
673,FT 230,3
673,FT 228,3
673,FT 308,3
673,FT 232,2
673,FT 233,1
673,FT 313,1
673,FT 308,3
673,FT 235,1
674,FT 230,4
674,FT 312,2
675,FT 232,1
675,FT 228,4
675,FT 233,1
675,FT 310,3
675,FT 309,2
676,FT 315,1
676,FT 229,1
676,FT 308,17
677,FT 233,1
677,FT 314,2
678,FT 230,14
678,FT 310,15
678,FT 228,17
679,FT 313,1
679,FT 235,1
680,FT 234,1
680,FT 310,20
681,FT 228,24
681,FT 308,23
681,FT 230,22
681,FT 234,1
681,FT 309,1
681,FT 229,1
682,FT 228,4
682,FT 314,1
683,FT 308,4
683,FT 310,3
683,FT 230,3
683,FT 232,4
684,FT 227,1
684,FT 307,1
685,FT 233,2
686,FT 312,4
686,FT 313,2
687,FT 308,1
688,FT 312,4
688,FT 229,1
689,FT 235,1
689,FT 309,1
690,FT 232,4
690,FT 228,1
690,FT 313,2
691,FT 233,2
691,FT 234,1
691,FT 310,1
691,FT 315,1
692,FT 314,1
692,FT 230,1
692,FT 230,1
692,FT 308,1
692,FT 230,1
692,FT 227,2
693,FT 232,2
693,FT 315,1
693,FT 310,1
693,FT 228,1
693,FT 308,1
693,FT 310,1
694,FT 232,3
695,FT 312,3
695,FT 230,1
695,FT 308,1
695,FT 315,1
695,FT 235,1
696,FT 228,1
696,FT 310,1
696,FT 228,3
696,FT 233,1
697,FT 235,1
697,FT 232,14
698,FT 230,3
698,FT 312,14
698,FT 227,14
698,FT 313,1
699,FT 310,3
699,FT 307,14
699,FT 308,3
699,FT 315,1
700,FT 228,4
700,FT 227,1
700,FT 230,4
700,FT 310,4
701,FT 232,4
701,FT 312,5
701,FT 307,1
702,FT 308,4
702,FT 233,1
702,FT 310,1
702,FT 312,2
702,FT 309,1
703,FT 228,1
703,FT 308,1
704,FT 235,1
704,FT 230,1
705,FT 229,1
705,FT 232,2
706,FT 233,1
707,FT 315,1
707,FT 308,15
708,FT 310,9
708,FT 235,1
709,FT 230,10
709,FT 228,16
710,FT 313,1
710,FT 228,1
710,FT 229,1
711,FT 308,1
711,FT 230,1
711,FT 309,1
711,FT 310,1
712,FT 228,2
712,FT 313,1
713,FT 315,1
713,FT 230,2
713,FT 310,3
713,FT 308,3
713,FT 309,1
713,FT 312,2
714,FT 232,2
714,FT 310,2
714,FT 308,2
715,FT 228,2
715,FT 230,2
716,FT 229,1
716,FT 234,1
717,FT 230,3
717,FT 232,2
718,FT 315,1
718,FT 228,3
719,FT 313,1
719,FT 310,3
720,FT 308,3
720,FT 235,1
720,FT 312,2
721,FT 314,1
721,FT 233,1
722,FT 233,1
722,FT 228,1
722,FT 310,1
722,FT 308,1
723,FT 232,2
723,FT 230,1
724,FT 307,1
724,FT 235,1
724,FT 312,3
724,FT 227,1
725,FT 232,1
725,FT 312,2
726,FT 309,1
726,FT 307,1
727,FT 233,1
727,FT 230,1
728,FT 232,1
728,FT 228,1
728,FT 235,1
728,FT 310,1
729,FT 312,1
729,FT 308,1
730,FT 313,1
730,FT 315,1
731,FT 232,1
731,FT 310,9
731,FT 233,1
731,FT 314,1
732,FT 234,1
732,FT 228,13
732,FT 312,2
732,FT 308,13
733,FT 230,9
733,FT 232,2
733,FT 235,1
733,FT 314,2
734,FT 313,3
734,FT 229,2
734,FT 308,1
734,FT 312,7
734,FT 230,1
734,FT 232,7
735,FT 307,2
736,FT 309,2
736,FT 315,1
736,FT 228,1
736,FT 227,2
737,FT 310,1
737,FT 234,1
737,FT 233,1
737,FT 230,1
738,FT 310,1
738,FT 228,1
738,FT 308,1
738,FT 308,1
738,FT 235,1
738,FT 312,1
739,FT 310,1
740,FT 230,2
741,FT 134,1
741,FT 228,2
741,FT 301,2
741,FT 219,2
742,FT 233,1
742,FT 315,1
743,FT 313,3
743,FT 312,2
744,FT 307,2
745,FT 310,1
745,FT 308,1
746,FT 232,2
746,FT 134,1
747,FT 219,1
747,FT 301,1
748,FT 315,2
748,FT 235,2
748,FT 230,1
748,FT 313,1
748,FT 309,1
748,FT 308,1
748,FT 228,1
748,FT 314,1
749,FT 307,1
749,FT 229,1
750,FT 233,1
750,FT 232,4
751,FT 310,1
751,FT 312,3
751,FT 312,12
751,FT 232,10
751,FT 227,1
752,FT 312,9
752,FT 232,7
753,FT 315,1
753,FT 307,1
753,FT 315,1
753,FT 233,1
754,FT 313,1
754,FT 235,1
754,FT 307,1
754,FT 312,1
754,FT 232,1
754,FT 313,1
755,FT 227,2
755,FT 235,1
756,FT 315,1
757,FT 312,1
757,FT 232,3
758,FT 233,1
758,FT 310,1
758,FT 313,1
759,FT 308,1
759,FT 314,1
759,FT 313,1
759,FT 233,1
759,FT 310,1
759,FT 308,1
760,FT 301,1
760,FT 134,1
761,FT 308,2
761,FT 310,2
762,FT 230,2
762,FT 313,1
763,FT 235,1
763,FT 233,1
764,FT 315,1
764,FT 228,2
764,FT 312,1
764,FT 315,1
765,FT 233,1
765,FT 232,1
766,FT 235,1
766,FT 228,1
766,FT 310,1
766,FT 308,1
766,FT 230,1
766,FT 313,1
767,FT 313,1
768,FT 232,1
768,FT 233,1
769,FT 312,1
769,FT 308,1
769,FT 313,1
769,FT 312,1
769,FT 232,1
770,FT 235,1
770,FT 233,1
770,FT 313,1
770,FT 315,1
771,FT 228,1
772,FT 312,1
772,FT 310,1
772,FT 308,2
772,FT 230,1
773,FT 232,2
773,FT 313,4
774,FT 233,1
775,FT 314,1
775,FT 234,1
775,FT 310,1
775,FT 228,1
775,FT 308,1
775,FT 312,4
776,FT 234,1
776,FT 310,3
777,FT 229,1
777,FT 228,4
777,FT 309,1
778,FT 308,3
779,FT 230,4
779,FT 232,3
780,FT 233,1
780,FT 312,4
780,FT 315,1
780,FT 235,2
781,FT 314,1
782,FT 228,1
782,FT 233,2
783,FT 235,2
783,FT 315,2
784,FT 313,1
784,FT 230,1
784,FT 308,1
785,FT 315,1
785,FT 219,1
786,FT 312,2
786,FT 134,1
787,FT 310,2
787,FT 307,2
787,FT 308,2
787,FT 230,2
788,FT 313,2
789,FT 314,2
789,FT 301,1
790,FT 228,2
790,FT 309,1
790,FT 228,2
790,FT 227,1
790,FT 235,1
790,FT 233,1
791,FT 230,2
791,FT 232,1
791,FT 312,1
791,FT 308,1
792,FT 315,1
793,FT 235,2
794,FT 310,2
794,FT 232,1
794,FT 227,1
794,FT 229,1
794,FT 228,1
794,FT 307,2
795,FT 230,2
795,FT 312,5
796,FT 309,1
796,FT 232,2
796,FT 230,7
796,FT 313,1
797,FT 309,1
798,FT 228,6
798,FT 315,1
799,FT 312,2
799,FT 310,6
800,FT 308,6
800,FT 229,1
800,FT 312,1
800,FT 310,1
800,FT 228,1
800,FT 308,2
801,FT 232,1
801,FT 312,1
801,FT 315,1
801,FT 314,1
801,FT 234,1
801,FT 233,1
801,FT 235,1
802,FT 313,2
802,FT 234,1
803,FT 314,2
803,FT 233,1
803,FT 315,1
803,FT 307,2
804,FT 312,4
804,FT 314,1
804,FT 313,1
804,FT 312,1
804,FT 232,1
804,FT 227,1
805,FT 312,2
805,FT 232,3
806,FT 313,1
806,FT 312,3
806,FT 307,1
806,FT 232,1
806,FT 312,2
807,FT 314,1
807,FT 313,1
808,FT 235,2
808,FT 233,2
808,FT 313,3
808,FT 228,2
808,FT 308,2
808,FT 310,2
809,FT 230,2
809,FT 315,3
810,FT 313,1
810,FT 308,1
810,FT 310,1
810,FT 315,3
811,FT 233,1
811,FT 235,2
812,FT 312,2
812,FT 313,1
812,FT 310,1
813,FT 315,1
813,FT 230,1
813,FT 308,1
814,FT 228,1
814,FT 233,1
815,FT 232,2
815,FT 314,1
815,FT 312,2
815,FT 233,1
815,FT 227,1
815,FT 313,1
816,FT 232,1
817,FT 315,2
817,FT 235,8
818,FT 310,7
819,FT 308,7
819,FT 307,3
820,FT 233,5
820,FT 312,8
820,FT 230,5
820,FT 227,2
820,FT 232,5
820,FT 235,7
820,FT 228,5
820,FT 313,5
820,FT 315,5
820,FT 232,3
821,FT 234,2
821,FT 235,5
822,FT 312,3
822,FT 313,6
822,FT 230,4
822,FT 310,4
822,FT 228,3
822,FT 233,6
823,FT 314,2
823,FT 315,6
823,FT 308,4
824,FT 228,3
824,FT 310,3
825,FT 235,1
825,FT 230,3
826,FT 233,1
826,FT 308,3
827,FT 314,1
827,FT 312,8
828,FT 313,1
828,FT 315,1
829,FT 232,2
829,FT 314,1
829,FT 313,2
829,FT 308,1
830,FT 312,4
830,FT 228,1
830,FT 315,1
830,FT 233,1
831,FT 310,1
831,FT 230,1
831,FT 234,1
831,FT 232,1
832,FT 232,4
832,FT 228,1
832,FT 312,5
832,FT 230,1
832,FT 235,1
832,FT 233,1
832,FT 312,4
832,FT 232,1
833,FT 234,1
833,FT 314,1
834,FT 315,1
834,FT 228,2
834,FT 232,5
834,FT 313,1
835,FT 312,5
835,FT 310,2
836,FT 230,2
837,FT 308,2
837,FT 230,4
837,FT 310,4
837,FT 308,4
838,FT 228,4
838,FT 315,1
838,FT 315,1
838,FT 313,1
839,FT 233,2
839,FT 313,1
839,FT 235,1
840,FT 312,2
840,FT 312,1
840,FT 307,1
840,FT 310,1
840,FT 315,1
840,FT 308,1
841,FT 313,1
841,FT 315,1
841,FT 313,1
841,FT 233,1
842,FT 235,1
842,FT 230,2
842,FT 228,2
842,FT 310,2
842,FT 308,2
842,FT 232,2
842,FT 312,2
843,FT 235,1
843,FT 228,1
844,FT 233,1
844,FT 230,1
844,FT 234,1
845,FT 314,1
845,FT 313,1
846,FT 315,1
846,FT 309,1
846,FT 314,1
846,FT 233,1
847,FT 234,1
847,FT 313,1
847,FT 312,1
848,FT 315,1
848,FT 307,1
849,FT 227,2
849,FT 233,2
850,FT 235,3
850,FT 312,1
851,FT 232,2
851,FT 233,2
852,FT 313,2
853,FT 314,2
853,FT 234,2
853,FT 235,1
854,FT 232,1
855,FT 233,1
855,FT 230,2
856,FT 228,2
856,FT 308,1
856,FT 312,1
857,FT 310,1
857,FT 134,1
858,FT 314,1
858,FT 235,1
859,FT 234,1
859,FT 219,1
860,FT 233,1
861,FT 308,2
861,FT 230,2
862,FT 312,2
862,FT 235,2
862,FT 228,2
862,FT 315,1
863,FT 233,2
863,FT 307,2
864,FT 310,2
864,FT 313,1
864,FT 54,4
864,FT 170,4
864,FT 219,1
865,FT 134,1
865,FT 54,4
865,FT 54,10
865,FT 170,10
866,FT 1,1
866,FT 170,1
866,FT 54,1
866,FT 127,4
866,FT 212,8
866,FT 136,1
867,FT 54,1
867,FT 54,2
868,FT 170,2
868,FT 170,3
869,FT 54,2
869,FT 68,3
869,FT 54,2
869,FT 240,2
869,FT 319,2
869,FT 68,1
869,FT 170,1
870,FT 170,1
870,FT 83,2
870,FT 209,2
870,FT 204,2
870,FT 87,2
870,FT 182,1
870,FT 170,4
870,FT 54,4
871,FT 62,1
872,FT 209,2
872,FT 155,3
873,FT 182,1
874,FT 170,4
874,FT 204,2
875,FT 68,1
875,FT 170,4
876,FT 68,4
876,FT 212,1
877,FT 127,1
877,FT 170,3
877,FT 54,3
877,FT 170,3
877,FT 170,1
877,FT 54,1
877,FT 54,1
877,FT 134,1
877,FT 219,1
877,FT 170,5
877,FT 54,5
877,FT 206,6
877,FT 85,6
878,FT 54,11
878,FT 170,10
878,FT 54,2
878,FT 170,2
878,FT 170,1
878,FT 54,2
878,FT 54,2
879,FT 170,2
879,FT 68,1
880,FT 170,1
880,FT 68,1
880,FT 170,6
880,FT 87,2
880,FT 62,1
881,FT 182,1
881,FT 83,2
882,FT 204,2
882,FT 209,2
882,FT 54,6
882,FT 54,2
883,FT 204,2
883,FT 209,2
883,FT 155,3
884,FT 182,1
884,FT 170,6
884,FT 68,2
884,FT 170,24
884,FT 54,20
884,FT 170,3
885,FT 68,1
885,FT 201,1
885,FT 80,1
886,FT 201,2
886,FT 80,2
887,FT 74,2
887,FT 196,2
887,FT 74,1
887,FT 188,1
887,FT 196,1
888,FT 66,1
888,FT 196,1
889,FT 196,1
889,FT 74,1
889,FT 219,1
889,FT 134,1
890,FT 66,7
890,FT 188,7
890,FT 66,1
890,FT 188,1
891,FT 66,1
891,FT 74,5
891,FT 73,6
891,FT 217,1
892,FT 132,1
893,FT 133,1
894,FT 218,1
894,FT 133,1
894,FT 132,1
894,FT 73,6
895,FT 195,6
895,FT 132,1
896,FT 157,3
896,FT 217,1
897,FT 218,2
898,FT 133,2
898,FT 68,2
898,FT 218,1
899,FT 133,1
899,FT 195,6
900,FT 73,1
900,FT 73,2
900,FT 73,2
901,FT 73,5
901,FT 195,8
902,FT 195,11
902,FT 73,9
902,FT 73,7
902,FT 195,7
902,FT 195,4
902,FT 73,3
902,FT 73,4
903,FT 195,2
903,FT 73,1
904,FT 195,4
905,FT 195,2
905,FT 73,1
906,FT 219,1
906,FT 195,2
906,FT 73,2
906,FT 134,1
907,FT 219,1
907,FT 73,6
907,FT 195,8
907,FT 73,4
908,FT 195,4
908,FT 195,1
908,FT 73,6
908,FT 73,3
909,FT 195,19
909,FT 73,22
910,FT 195,31
910,FT 73,41
911,FT 195,3
911,FT 73,4
912,FT 195,1
912,FT 73,3
912,FT 73,1
912,FT 195,1
912,FT 73,1
912,FT 73,2
913,FT 195,4
914,FT 195,1
914,FT 73,3
915,FT 195,3
915,FT 73,2
916,FT 195,1
917,FT 73,2
918,FT 195,3
919,FT 73,5
919,FT 73,21
919,FT 195,5
919,FT 195,2
919,FT 73,1
919,FT 73,4
919,FT 195,1
919,FT 73,3
920,FT 195,2
920,FT 73,6
920,FT 195,1
920,FT 73,16
921,FT 195,6
921,FT 73,18
922,FT 195,6
922,FT 73,8
922,FT 195,5
922,FT 73,18
922,FT 195,9
922,FT 73,6
923,FT 73,2
923,FT 195,1
924,FT 73,19
924,FT 195,29
924,FT 109,6
924,FT 195,23
924,FT 73,8
924,FT 109,3
924,FT 73,6
924,FT 195,21
924,FT 73,337
924,FT 109,372
924,FT 195,3
925,FT 24,1
925,FT 73,312
925,FT 24,2
925,FT 109,364
926,FT 73,6
926,FT 195,1
926,FT 109,13
926,FT 73,2
926,FT 195,3
926,FT 157,9
927,FT 42,9
927,FT 42,7
928,FT 157,7
928,FT 76,1
928,FT 74,8
928,FT 74,1
929,FT 74,1
929,FT 172,24
930,FT 56,27
930,FT 196,1
931,FT 66,5
931,FT 188,5
932,FT 188,1
932,FT 66,1
932,FT 153,1
932,FT 56,1
933,FT 172,1
933,FT 134,1
933,FT 196,39
934,FT 74,39
934,FT 219,1
934,FT 74,2
934,FT 188,2
934,FT 196,2
934,FT 66,2
935,FT 74,4
935,FT 196,4
936,FT 196,2
936,FT 74,2
936,FT 74,2
936,FT 196,1
937,FT 74,4
937,FT 196,3
938,FT 74,1
938,FT 196,1
939,FT 74,1
939,FT 188,1
940,FT 196,2
940,FT 66,1
940,FT 134,1
940,FT 219,1
940,FT 66,2
940,FT 188,2
940,FT 74,1
941,FT 196,1
941,FT 188,2
942,FT 66,4
943,FT 360,1
943,FT 362,1
943,FT 188,1
944,FT 66,2
944,FT 360,1
945,FT 362,1
945,FT 134,1
945,FT 219,1
945,FT 362,2
945,FT 360,2
946,FT 362,1
946,FT 360,1
946,FT 66,1
946,FT 196,1
946,FT 188,1
946,FT 74,1
947,FT 68,2
947,FT 179,1
948,FT 273,2
948,FT 273,2
948,FT 68,2
948,FT 170,2
948,FT 68,2
948,FT 179,2
949,FT 68,4
950,FT 273,2
950,FT 54,5
951,FT 170,4
951,FT 54,1
951,FT 306,1
951,FT 223,1
951,FT 54,2
951,FT 179,6
951,FT 68,6
951,FT 170,4
952,FT 170,6
952,FT 68,7
953,FT 54,6
953,FT 179,7
954,FT 68,2
954,FT 273,1
954,FT 54,4
954,FT 345,1
955,FT 179,3
955,FT 170,3
956,FT 68,4
956,FT 273,4
957,FT 68,5
957,FT 179,3
957,FT 345,2
957,FT 273,2
958,FT 273,3
958,FT 170,5
958,FT 54,4
958,FT 68,2
958,FT 345,2
958,FT 179,1
959,FT 54,1
959,FT 170,1
959,FT 134,1
959,FT 219,1
960,FT 345,3
960,FT 68,2
961,FT 179,2
961,FT 273,2
962,FT 170,1
962,FT 68,1
963,FT 54,3
963,FT 170,2
964,FT 68,2
964,FT 54,2
964,FT 68,1
964,FT 134,1
965,FT 68,1
965,FT 273,1
966,FT 273,1
966,FT 68,2
967,FT 68,1
967,FT 345,1
967,FT 273,4
967,FT 54,2
968,FT 68,4
968,FT 68,3
968,FT 273,2
968,FT 68,1
969,FT 273,1
969,FT 273,2
969,FT 68,6
969,FT 54,1
970,FT 345,2
970,FT 68,4
971,FT 345,4
972,FT 54,6
972,FT 273,4
972,FT 170,3
972,FT 273,1
973,FT 170,1
973,FT 54,1
974,FT 68,5
974,FT 273,1
975,FT 54,3
976,FT 170,3
976,FT 68,6
976,FT 170,3
976,FT 54,3
976,FT 273,2
976,FT 273,2
977,FT 345,4
977,FT 273,1
978,FT 54,1
979,FT 170,2
979,FT 8,1
979,FT 179,3
979,FT 273,2
979,FT 345,1
979,FT 68,5
980,FT 345,1
980,FT 273,1
980,FT 54,3
980,FT 170,2
981,FT 68,1
981,FT 170,9
982,FT 54,7
982,FT 179,2
983,FT 54,1
983,FT 273,1
983,FT 345,2
984,FT 68,2
984,FT 179,2
984,FT 345,1
985,FT 273,1
985,FT 68,2
985,FT 54,6
985,FT 68,4
985,FT 345,2
985,FT 179,4
986,FT 273,2
987,FT 170,6
987,FT 209,2
987,FT 170,25
987,FT 118,1
988,FT 345,5
989,FT 273,1
989,FT 54,50
989,FT 273,3
990,FT 68,4
990,FT 179,4
990,FT 345,1
991,FT 273,1
991,FT 179,1
992,FT 68,1
992,FT 345,1
993,FT 54,1
993,FT 179,5
993,FT 68,10
993,FT 273,2
994,FT 220,1
994,FT 167,2
995,FT 51,1
995,FT 51,1
995,FT 171,2
995,FT 55,5
996,FT 55,2
996,FT 171,1
996,FT 171,2
997,FT 55,1
997,FT 219,1
997,FT 134,1
997,FT 171,4
998,FT 55,4
998,FT 55,1
998,FT 173,1
999,FT 161,1
999,FT 57,1
1000,FT 45,1
1000,FT 173,1
1000,FT 161,1
1000,FT 315,264
1001,FT 235,229
